starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 25 15:47:08 2012	1335336428	11	1	12	0
Wed Apr 25 15:47:08 2012	1335336428	11	1	12	0
Wed Apr 25 15:47:08 2012	1335336428	11	1	12	0
Wed Apr 25 15:47:08 2012	1335336428	11	0	12	0
Wed Apr 25 15:47:08 2012	1335336428	11	1	12	0
Wed Apr 25 15:47:08 2012	1335336428	12	0	12	0
Wed Apr 25 15:47:08 2012	1335336428	11	1	12	0
Wed Apr 25 15:47:08 2012	1335336428	12	0	12	0
Wed Apr 25 15:47:08 2012	1335336428	11	1	12	0
Wed Apr 25 15:47:08 2012	1335336428	12	0	12	0
Wed Apr 25 15:47:08 2012	1335336428	11	1	12	0
Wed Apr 25 15:47:08 2012	1335336428	11	1	12	0
Wed Apr 25 15:47:08 2012	1335336428	11	1	12	0
Wed Apr 25 15:47:08 2012	1335336428	11	1	12	0
Wed Apr 25 15:47:08 2012	1335336428	11	1	12	0
Wed Apr 25 15:47:08 2012	1335336428	11	1	12	0
Wed Apr 25 15:47:08 2012	1335336428	11	1	12	0
Wed Apr 25 15:47:08 2012	1335336428	12	1	12	0
Wed Apr 25 15:47:08 2012	1335336428	12	1	12	0
Wed Apr 25 15:47:08 2012	1335336428	12	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	11	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	12	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	11	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	11	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	12	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	11	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	12	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	12	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	12	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	12	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	12	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	12	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	12	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	12	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	12	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	12	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	13	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	13	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	13	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	13	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	13	1	13	0
Wed Apr 25 15:47:08 2012	1335336428	12	2	14	0
Wed Apr 25 15:47:08 2012	1335336428	12	2	14	0
