starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 24 18:00:10 2012	1335258010	5	0	5	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	6	0	6	0
Tue Apr 24 18:00:10 2012	1335258010	8	0	8	0
Tue Apr 24 18:00:10 2012	1335258010	8	0	8	0
Tue Apr 24 18:00:10 2012	1335258010	8	0	8	0
Tue Apr 24 18:00:10 2012	1335258010	8	0	8	0
Tue Apr 24 18:00:10 2012	1335258010	8	0	8	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	3
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	3
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	3
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	3
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	3
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	3
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	1
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	1
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	1
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	1
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	1
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	1
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	1
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	1
Tue Apr 24 18:00:10 2012	1335258010	8	2	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	1
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	1
Tue Apr 24 18:00:10 2012	1335258010	8	2	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	1
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	1
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	7	2	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	7	2	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	1
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	1
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	1
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	0
Tue Apr 24 18:00:10 2012	1335258010	9	0	9	2
